Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,1st_sem_perf_ratio,2nd_sem_perf_ratio,grade_diff,Failed units ratio,Credit utilization,Financial stress,Late_enrollment,Parental_influence,Course_Dropout_prob,Course_Enrolled_prob,Course_Graduate_prob,Application mode_Dropout_prob,Application mode_Enrolled_prob,Application mode_Graduate_prob,Previous qualification_Dropout_prob,Previous qualification_Enrolled_prob,Previous qualification_Graduate_prob
1,1,3,9,1,1,1,3,3,6,11,0,0,0,1,1,0,20,0,0,5,7,5,11.6,0,0,5,5,5,12.8,0,12.4,0.5,1.79,Graduate,1.0,1.0,1.200000000000001,0.0,0.0,0,0,-16.063273194236004,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,8,1,1,1,13,14,12,9,1,0,0,0,1,0,20,0,0,5,7,4,13.0,0,0,5,11,3,12.0,2,10.8,1.4,1.74,Dropout,0.8,0.6,-1.0,0.19999999999999996,0.0,0,0,-1.0386061787284255,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,7,1,1,1,22,28,10,11,0,0,1,1,1,0,40,0,0,5,11,3,10.666666666666666,0,0,5,5,2,12.5,0,16.2,0.3,-0.92,Dropout,0.6,0.4,1.833333333333334,0.4,0.0,0,1,15.417970320811047,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,3,0,1,1,22,3,10,11,0,0,0,1,1,0,44,0,5,11,21,9,12.333333333333334,0,8,11,16,9,11.0,0,12.4,0.5,1.79,Enrolled,0.8181818181818182,0.8181818181818182,-1.333333333333334,0.18181818181818177,0.45454545454545453,0,1,-4.9842636676428995,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,9,1,1,1,1,1,10,10,0,0,0,0,1,0,21,0,0,5,7,2,11.0,0,0,5,9,3,11.428571428571429,0,10.8,1.4,1.74,Dropout,0.4,0.6,0.4285714285714288,0.6,0.0,0,1,-18.50098677099518,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,5,1,14,1,2,14,4,9,0,0,0,1,1,0,21,0,2,7,10,6,13.428571428571429,0,5,9,9,8,13.125,0,16.2,0.3,-0.92,Graduate,0.8571428571428571,0.8888888888888888,-0.3035714285714288,0.1428571428571429,0.2857142857142857,0,1,-8.032668612350673,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,1,6,12,1,1,1,3,1,3,2,1,0,0,1,1,0,18,0,0,8,10,8,13.05375,2,0,8,10,8,13.05375,2,9.4,-0.8,-3.12,Graduate,1.0,1.0,0.0,0.0,0.0,0,0,-18.814712852801005,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,5,12,1,1,1,1,3,10,11,1,0,0,1,1,0,18,0,0,7,10,6,12.035714285714286,0,0,8,9,7,13.75,0,13.9,-0.3,0.79,Enrolled,0.8571428571428571,0.875,1.7142857142857135,0.1428571428571429,0.0,0,0,-16.778452149525982,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,4,1,1,1,3,1,6,10,0,0,0,1,1,0,27,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.833333333333334,0,11.1,0.6,2.02,Graduate,1.0,1.0,-0.33333333333333215,0.0,0.0,0,1,-17.785807815705205,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,5,1,12,1,22,27,10,11,0,0,0,0,1,0,38,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,14.601880961272887,0.22566371681415928,0.18584070796460178,0.588495575221239,0.554140127388535,0.15414012738853503,0.2917197452229299,0.6419753086419753,0.08024691358024691,0.2777777777777778
1,9,1,8,1,1,1,3,3,6,3,0,0,0,1,1,0,18,0,0,6,11,5,13.6,0,0,6,13,3,12.666666666666666,0,13.9,-0.3,0.79,Dropout,0.8333333333333334,0.5,-0.9333333333333336,0.16666666666666663,0.0,0,0,-16.786120413379066,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,4,11,1,1,1,1,1,5,3,1,0,0,1,1,0,19,0,0,6,7,5,12.2,0,0,6,12,2,12.0,0,7.6,2.6,0.32,Enrolled,0.8333333333333334,0.3333333333333333,-0.1999999999999993,0.16666666666666663,0.0,0,0,-19.64357445099992,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,8,1,1,1,3,14,3,10,1,0,0,1,1,0,18,0,0,6,8,6,13.714285714285714,0,0,6,7,5,13.333333333333334,0,15.5,2.8,-4.06,Dropout,1.0,0.8333333333333334,-0.3809523809523796,0.0,0.0,0,0,-7.48270395966189,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,15,1,1,1,1,1,10,7,0,0,1,0,1,0,19,0,0,6,10,3,11.666666666666666,0,0,6,11,2,10.0,0,16.2,0.3,-0.92,Dropout,0.5,0.3333333333333333,-1.666666666666666,0.5,0.0,1,0,-18.77205447817383,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,14,1,1,1,22,27,12,12,0,0,1,0,1,0,44,0,0,6,9,1,14.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,0.16666666666666666,0.0,-14.0,0.8333333333333334,0.0,1,1,14.896275408967593,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,6,1,14,1,1,1,5,5,1,1,0,1,1,0,26,0,2,6,20,4,12.5,0,1,6,16,3,10.0,0,15.5,2.8,-4.06,Dropout,0.6666666666666666,0.5,-2.5,0.33333333333333337,0.3333333333333333,0,1,-19.462862646214155,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,14,1,8,1,1,1,13,1,10,5,0,0,1,0,1,0,24,0,0,6,11,5,11.833333333333334,0,0,6,11,4,11.5,0,15.5,2.8,-4.06,Dropout,0.8333333333333334,0.6666666666666666,-0.3333333333333339,0.16666666666666663,0.0,1,1,-12.213230007597835,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,4,1,1,1,13,1,10,7,1,0,0,0,1,0,27,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-12.032518202812069,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,4,1,1,1,1,1,10,5,0,0,1,0,1,0,27,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0.0,0.0,1.0,0.0,1,1,-18.952766282959594,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,5,1,1,1,23,28,8,8,1,0,0,1,1,0,25,0,11,17,18,13,11.538461538461538,0,10,15,15,10,12.4,0,12.7,3.7,-1.7,Dropout,0.7647058823529411,0.6666666666666666,0.861538461538462,0.23529411764705888,0.6470588235294118,0,1,15.504492091277381,0.22566371681415928,0.18584070796460178,0.588495575221239,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,4,1,1,1,3,2,3,7,1,0,0,1,1,0,21,0,4,9,14,7,11.285714285714286,2,2,8,15,4,12.25,0,12.7,3.7,-1.7,Enrolled,0.7777777777777778,0.5,0.9642857142857135,0.2222222222222222,0.4444444444444444,0,1,-17.54684398129843,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,2,1,1,1,23,14,10,10,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,0.0,0.0,0.0,0.0,0.0,0,0,4.463991407830765,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,5,1,1,1,24,29,4,4,1,0,0,1,1,0,20,0,0,6,7,5,11.8,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Enrolled,0.8333333333333334,0.6666666666666666,0.1999999999999993,0.16666666666666663,0.0,0,0,16.112708773587176,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,7,1,14,1,13,3,6,3,0,0,0,1,1,0,20,0,0,5,16,0,0.0,0,0,5,12,2,10.5,0,12.7,3.7,-1.7,Enrolled,0.0,0.4,10.5,1.0,0.0,0,0,-11.169840183910935,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,8,5,7,1,1,1,3,1,3,10,1,0,1,0,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,0.0,1.0,0.0,1,0,-18.09186563365794,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,7,1,1,1,1,1,4,4,0,0,0,0,1,1,18,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Enrolled,1.0,1.0,0.0,0.0,0.0,0,0,-19.655237821257952,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,2,1,1,1,4,4,4,4,0,0,1,1,1,0,19,0,5,12,12,10,12.7,0,4,11,16,10,12.272727272727272,0,8.9,1.4,3.51,Enrolled,0.8333333333333334,0.9090909090909091,-0.4272727272727277,0.16666666666666663,0.4166666666666667,0,0,-15.522085673803039,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,8,1,14,1,1,27,5,9,1,0,0,0,0,0,22,0,1,6,10,3,12.666666666666666,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,0.5,0.0,-12.666666666666666,0.5,0.16666666666666666,0,1,2.1168843113494766,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,1,4,14,1,1,1,4,14,3,6,1,0,0,1,0,0,19,0,0,6,7,6,14.428571428571429,0,0,6,8,6,15.0,2,16.2,0.3,-0.92,Graduate,1.0,1.0,0.5714285714285712,0.0,0.0,0,0,-7.2824995462866084,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,4,12,1,1,1,1,1,5,8,1,0,0,1,0,1,18,0,0,7,7,7,13.117142857142856,0,0,8,9,7,12.6,0,11.1,0.6,2.02,Graduate,1.0,0.875,-0.517142857142856,0.0,0.0,0,0,-19.191794939035507,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,10,1,1,1,13,14,29,36,1,0,1,1,0,0,20,0,0,6,7,6,12.666666666666666,0,0,6,7,6,11.833333333333334,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.8333333333333321,0.0,0.0,0,0,3.135330820944926,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,2,1,1,14,1,1,6,8,1,0,0,1,0,1,18,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0.0,0.0,0.0,0.0,0,0,-19.089775666384597,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,15,1,1,1,1,14,2,4,0,0,0,1,1,0,36,0,0,6,7,6,15.285714285714286,0,0,6,6,6,16.5,0,10.8,1.4,1.74,Graduate,1.0,1.0,1.2142857142857135,0.0,0.0,0,1,-9.250114692563725,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,6,1,9,1,1,12,22,2,7,5,0,0,1,1,1,0,19,1,0,5,12,3,10.5,0,0,5,8,4,11.25,0,12.4,0.5,1.79,Graduate,0.6,0.8,0.75,0.4,0.0,0,0,-6.648546259491093,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.16666666666666666,0.3333333333333333,0.5,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,17,1,9,1,16,1,1,1,7,7,0,0,0,1,1,1,21,0,6,11,11,11,12.636363636363637,0,3,9,11,9,12.6,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.03636363636363704,0.0,0.5454545454545454,0,1,-19.078112296126566,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.11428571428571428,0.2857142857142857,0.6,0.16666666666666666,0.2222222222222222,0.6111111111111112
1,1,1,9,1,1,1,13,28,10,10,1,0,0,1,0,0,26,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,10.272962211896843,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,4,1,1,14,1,1,10,10,0,0,1,0,0,0,29,1,3,9,9,3,14.333333333333334,0,1,7,8,1,14.0,0,15.5,2.8,-4.06,Dropout,0.3333333333333333,0.14285714285714285,-0.3333333333333339,0.6666666666666667,0.3333333333333333,1,1,-18.50098677099518,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,11,1,14,1,13,2,10,4,0,0,0,0,1,0,26,0,2,8,14,8,15.125,0,1,6,12,6,13.666666666666666,0,11.1,0.6,2.02,Enrolled,1.0,1.0,-1.458333333333334,0.0,0.25,0,1,-11.487496550452558,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,4,1,12,1,3,1,3,14,3,7,0,0,0,1,1,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-7.753771666840539,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.5952380952380952,0.031746031746031744,0.373015873015873
1,16,1,9,1,1,1,3,3,3,3,0,0,1,1,1,0,32,0,2,7,16,3,12.0,0,3,8,10,3,10.333333333333334,0,8.9,1.4,3.51,Enrolled,0.42857142857142855,0.375,-1.666666666666666,0.5714285714285714,0.2857142857142857,0,1,-17.092178231331804,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.3389830508474576,0.22033898305084745,0.4406779661016949,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,7,3,16,1,1,1,22,14,10,6,1,0,0,1,0,1,23,0,0,6,10,4,14.25,1,0,6,8,5,12.0,0,7.6,2.6,0.32,Enrolled,0.6666666666666666,0.8333333333333334,-2.25,0.33333333333333337,0.0,0,1,3.5409397753124203,0.4427083333333333,0.2604166666666667,0.296875,0.13157894736842105,0.21052631578947367,0.6578947368421053,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,9,1,1,14,23,28,10,9,0,0,0,1,0,0,24,1,0,5,12,2,10.5,0,0,5,9,4,10.0,2,16.2,0.3,-0.92,Enrolled,0.4,0.8,-0.5,0.6,0.0,0,1,15.798886538972095,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,15,1,1,1,1,1,10,10,1,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,Graduate,1.0,1.0,0.9285714285714288,0.0,0.0,0,0,-18.50098677099518,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,13,1,4,1,1,1,13,14,5,5,1,0,0,1,1,0,25,0,0,6,14,5,11.666666666666666,0,0,6,11,4,12.0,0,15.5,2.8,-4.06,Enrolled,0.8333333333333334,0.6666666666666666,0.3333333333333339,0.16666666666666663,0.0,0,1,-2.1141646968563457,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.44155844155844154,0.14285714285714285,0.4155844155844156,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,6,11,1,1,1,1,14,5,6,1,0,0,1,1,0,19,0,0,6,13,5,10.8,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Enrolled,0.8333333333333334,0.5,-0.8000000000000007,0.16666666666666663,0.0,0,0,-8.763345069825222,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,3,15,1,1,1,1,3,1,1,0,0,0,0,1,0,20,0,0,4,4,0,0.0,0,0,4,8,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,0,-18.600184627313023,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,1,1,11,1,1,1,13,28,5,8,0,0,0,1,1,0,33,0,3,9,11,9,12.8,0,2,7,9,7,11.428571428571429,0,12.7,3.7,-1.7,Graduate,1.0,1.0,-1.3714285714285719,0.0,0.3333333333333333,0,1,9.582154043856512,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,17,0,1,1,22,10,10,10,0,0,1,1,1,0,35,0,0,5,6,5,10.8,0,0,5,7,5,12.0,2,9.4,-0.8,-3.12,Dropout,1.0,1.0,1.1999999999999993,0.0,0.0,0,1,0.6380059467313224,0.5074626865671642,0.20149253731343283,0.291044776119403,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,9,1,1,1,22,28,8,8,1,0,0,1,1,0,23,0,0,5,8,4,11.4,0,0,5,7,4,11.0,0,11.1,0.6,2.02,Graduate,0.8,0.8,-0.40000000000000036,0.19999999999999996,0.0,0,1,14.942864068330575,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,12,1,1,1,22,14,10,10,1,0,0,1,1,0,19,0,0,7,7,7,13.725714285714286,0,0,8,8,8,14.5,0,11.1,0.6,2.02,Graduate,1.0,1.0,0.774285714285714,0.0,0.0,0,0,3.9023633848839516,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,14,1,1,1,1,27,10,11,0,0,0,1,1,0,21,0,0,6,6,5,12.8,0,0,6,9,5,12.25,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,0.8333333333333334,-0.5500000000000007,0.16666666666666663,0.0,0,1,2.8076924793898073,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,5,5,1,1,1,1,14,4,4,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,11.166666666666666,0,11.1,0.6,2.02,Graduate,1.0,1.0,-2.333333333333334,0.0,0.0,0,1,-9.0460761472619,0.22566371681415928,0.18584070796460178,0.588495575221239,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,12,1,1,1,22,27,4,8,0,0,0,1,1,0,27,0,0,8,8,7,15.57,0,0,8,8,7,15.57,0,10.8,1.4,1.74,Dropout,0.875,0.875,0.0,0.125,0.0,0,1,13.718697618188767,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,9,1,1,1,3,28,15,36,1,0,1,1,1,0,19,0,0,5,10,4,11.0,0,0,5,13,2,12.0,0,8.9,1.4,3.51,Enrolled,0.8,0.4,1.0,0.19999999999999996,0.0,0,0,7.516031807898223,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,4,2,12,1,3,1,22,28,10,10,0,0,0,1,1,0,28,0,0,7,7,7,14.114285714285714,0,0,8,9,8,15.91111111111111,0,16.2,0.3,-0.92,Dropout,1.0,1.0,1.7968253968253958,0.0,0.0,0,1,15.327614418418161,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.5952380952380952,0.031746031746031744,0.373015873015873
1,14,1,9,1,1,1,22,28,8,8,0,0,0,1,1,0,25,0,0,5,12,3,11.0,1,0,5,12,4,11.5,0,9.4,-0.8,-3.12,Enrolled,0.6,0.8,0.5,0.4,0.0,0,1,14.942864068330575,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,10,1,12,1,22,27,10,5,0,0,0,1,1,0,42,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,14.05974554691559,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.554140127388535,0.15414012738853503,0.2917197452229299,0.6419753086419753,0.08024691358024691,0.2777777777777778
1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,27,0,0,5,6,4,13.5,0,0,5,6,4,13.75,0,7.6,2.6,0.32,Graduate,0.8,0.8,0.25,0.19999999999999996,0.0,0,1,14.511525058880007,0.5074626865671642,0.20149253731343283,0.291044776119403,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.5952380952380952,0.031746031746031744,0.373015873015873
1,1,1,5,1,1,1,3,3,1,2,1,0,0,1,1,0,23,0,0,6,9,4,11.25,1,0,6,10,0,0.0,4,7.6,2.6,0.32,Dropout,0.6666666666666666,0.0,-11.25,0.33333333333333337,0.0,0,1,-17.386572679026514,0.22566371681415928,0.18584070796460178,0.588495575221239,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,11,1,1,1,13,1,5,5,1,0,0,1,1,1,18,0,0,6,7,6,12.142857142857142,0,0,6,8,6,11.333333333333334,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.8095238095238084,0.0,0.0,0,0,-12.723326370852396,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
2,12,1,12,1,1,1,22,27,10,5,0,0,0,1,1,0,26,0,0,8,8,7,13.075714285714286,0,0,8,8,7,13.075714285714286,0,10.8,1.4,1.74,Graduate,0.875,0.875,0.0,0.125,0.0,0,1,14.05974554691559,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,4,9,1,1,1,3,1,4,11,0,0,0,1,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,0.0,1.0,0.0,0,0,-17.899490458614146,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,17,0,1,1,3,5,3,3,0,0,1,1,1,0,29,0,1,5,9,3,11.0,0,0,5,11,2,13.5,0,12.7,3.7,-1.7,Dropout,0.6,0.4,2.5,0.4,0.2,0,1,-15.45999951225549,0.5074626865671642,0.20149253731343283,0.291044776119403,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,6,1,1,1,1,1,5,8,1,0,0,1,1,0,22,0,0,6,16,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-19.191794939035507,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
